id	symbol	synonyms	left_end_pos	right_end_pos	direction	rna_ids	is_metabolic_biocyc
EG12709	yedI	"[""yedI"", ""b1958"", ""ECK1956""]"	2028449.0	2029366.0	-	"[""EG12709_RNA""]"	False
EG12710	yedJ	"[""yedJ"", ""b1962"", ""ECK1960""]"	2032384.0	2033079.0	-	"[""EG12710_RNA""]"	False
EG12712	luxS	"[""luxS"", ""ygaG"", ""b2687"", ""ECK2681""]"	2814218.0	2814733.0	-	"[""EG12712_RNA""]"	False
EG12713	yddG	"[""yddG"", ""b1473"", ""ECK1467""]"	1546288.0	1547169.0	-	"[""EG12713_RNA""]"	False
EG12715	dxr	"[""dxr"", ""yaeM"", ""ispC"", ""b0173"", ""ECK0172""]"	193521.0	194717.0	+	"[""EG12715_RNA""]"	False
EG12717	mug	"[""mug"", ""ygjF"", ""b3068"", ""ECK3058""]"	3214967.0	3215473.0	-	"[""EG12717_RNA""]"	False
EG12720	ygjI	"[""ygjI"", ""b3078"", ""ECK3068""]"	3226234.0	3227667.0	+	"[""EG12720_RNA""]"	False
EG12732	sstT	"[""sstT"", ""ygjU"", ""b3089"", ""ECK3080""]"	3239944.0	3241188.0	+	"[""EG12732_RNA""]"	False
EG12734	uxaA	"[""uxaA"", ""ygjW"", ""b3091"", ""ECK3082""]"	3241827.0	3243314.0	-	"[""EG12734_RNA""]"	False
EG12738	exuT	"[""exuT"", ""b3093"", ""ECK3084""]"	3245224.0	3246522.0	+	"[""EG12738_RNA""]"	False
EG12739	exuR	"[""exuR"", ""b3094"", ""ECK3085""]"	3246652.0	3247428.0	+	"[""EG12739_RNA""]"	False
EG12754	cyuP	"[""cyuP"", ""dlsT"", ""yhaO"", ""b3110"", ""ECK3100""]"	3256679.0	3258010.0	-	"[""EG12754_RNA""]"	False
EG12760	garP	"[""garP"", ""yhaU"", ""b3127"", ""ECK3115""]"	3273573.0	3274907.0	-	"[""EG12760_RNA""]"	False
EG12766	agaA	"[""agaA"", ""yraA"", ""b3135"", ""ECK3123""]"	3281122.0	3281625.0	+	"[""EG12766_RNA""]"	False
EG12768	kbaY	"[""kbaY"", ""yraC"", ""kba"", ""agaY"", ""b3137"", ""ECK3125""]"	3283143.0	3284003.0	+	"[""EG12768_RNA""]"	False
EG12769	agaB	"[""agaB"", ""yraD"", ""b3138"", ""ECK3126""]"	3284170.0	3284646.0	+	"[""EG12769_RNA""]"	False
EG12770	agaC	"[""agaC"", ""yraE"", ""b3139"", ""ECK3127""]"	3284685.0	3285488.0	+	"[""EG12770_RNA""]"	False
EG12780	diaA	"[""diaA"", ""yraO"", ""b3149"", ""ECK3137""]"	3295809.0	3296399.0	+	"[""EG12780_RNA""]"	False
EG12794	yhbY	"[""yhbY"", ""b3180"", ""ECK3169""]"	3327790.0	3328083.0	+	"[""EG12794_RNA""]"	False
EG12799	mlaD	"[""mlaD"", ""yrbD"", ""b3193"", ""ECK3182""]"	3337910.0	3338461.0	-	"[""EG12799_RNA""]"	False
EG12800	mlaE	"[""mlaE"", ""yrbE"", ""b3194"", ""ECK3183""]"	3338466.0	3339248.0	-	"[""EG12800_RNA""]"	False
EG12801	mlaF	"[""mlaF"", ""yrbF"", ""b3195"", ""ECK3184""]"	3339256.0	3340065.0	-	"[""EG12801_RNA""]"	False
EG12802	yrbG	"[""yrbG"", ""b3196"", ""ECK3185""]"	3340275.0	3341252.0	+	"[""EG12802_RNA""]"	False
EG12830	ybaM	"[""ybaM"", ""b0466"", ""ECK0460""]"	490110.0	490271.0	-	"[""EG12830_RNA""]"	False
EG12834	yhdW	"[""yhdW"", ""b3268"", ""ECK3255""]"	3419042.0	3420066.0	+	"[""EG12834_RNA""]"	False
EG12835	yhdX	"[""yhdX"", ""b3269"", ""ECK3256""]"	3420134.0	3421315.0	+	"[""EG12835_RNA""]"	False
EG12836	yhdY	"[""yhdY"", ""b3270"", ""ECK3257""]"	3421325.0	3422428.0	+	"[""EG12836_RNA""]"	False
EG12837	yhdZ	"[""yhdZ"", ""b3271"", ""ECK3258""]"	3422436.0	3423194.0	+	"[""EG12837_RNA""]"	False
EG12842	ybjC	"[""ybjC"", ""b0850"", ""ECK0841""]"	890913.0	891200.0	+	"[""EG12842_RNA""]"	False
EG12843	ybaN	"[""ybaN"", ""b0468"", ""ECK0462""]"	490882.0	491259.0	+	"[""EG12843_RNA""]"	False
EG12844	yefM	"[""yefM"", ""b2017"", ""ECK2012""]"	2089462.0	2089713.0	-	"[""EG12844_RNA""]"	False
EG12845	cas2	"[""cas2"", ""ygbF"", ""b2754"", ""ECK2749""]"	2878569.0	2878853.0	-	"[""EG12845_RNA""]"	False
EG12850	yfaL	"[""yfaL"", ""yfaF"", ""yfaK"", ""yfaJ"", ""b2233"", ""ECK2225""]"	2340417.0	2344169.0	-	"[""EG12850_RNA""]"	False
EG12851	ybeL	"[""ybeL"", ""b0643"", ""ECK0636""]"	675018.0	675500.0	+	"[""EG12851_RNA""]"	False
EG12853	abgT	"[""abgT"", ""ydaH"", ""b1336"", ""ECK1332""]"	1400247.0	1401773.0	-	"[""EG12853_RNA""]"	False
EG12854	cpoB	"[""cpoB"", ""ybgF"", ""b0742"", ""ECK0731""]"	779598.0	780389.0	+	"[""EG12854_RNA""]"	False
EG12855	matP	"[""matP"", ""ycbG"", ""b0956"", ""ECK0947""]"	1018485.0	1018937.0	+	"[""EG12855_RNA""]"	False
EG12857	yfiM	"[""yfiM"", ""b2586"", ""ECK2584""]"	2724128.0	2724451.0	+	"[""EG12857_RNA""]"	False
EG12859	opgD	"[""opgD"", ""yzzZ"", ""ydcG"", ""mdoD"", ""b1424"", ""ECK1418""]"	1496856.0	1498511.0	+	"[""EG12859_RNA""]"	False
EG12860	yebK	"[""yebK"", ""hexR(P.a.)"", ""b1853"", ""ECK1854""]"	1936652.0	1937521.0	+	"[""EG12860_RNA""]"	False
EG12861	yecF	"[""yecF"", ""b1915"", ""ECK1914""]"	1995818.0	1996042.0	+	"[""EG12861_RNA""]"	False
EG12865	ydcH	"[""ydcH"", ""b1426"", ""ECK1419""]"	1498651.0	1498875.0	+	"[""EG12865_RNA""]"	False
EG12866	proQ	"[""proQ"", ""yoeC"", ""yobE"", ""yebJ"", ""b1831"", ""ECK1830""]"	1914836.0	1915534.0	-	"[""EG12866_RNA""]"	False
EG12867	ampH	"[""ampH"", ""yaiH"", ""b0376"", ""ECK0371""]"	395130.0	396287.0	-	"[""EG12867_RNA""]"	False
EG12868	yciN	"[""yciN"", ""b1273"", ""ECK1267""]"	1330417.0	1330668.0	-	"[""EG12868_RNA""]"	False
EG12870	ycjF	"[""ycjF"", ""b1322"", ""ECK1318""]"	1385511.0	1386572.0	+	"[""EG12870_RNA""]"	False
EG12874	yajI	"[""yajI"", ""b0412"", ""ECK0406""]"	432312.0	432851.0	-	"[""EG12874_RNA""]"	False
EG12875	ybhC	"[""ybhC"", ""b0772"", ""ECK0761""]"	805998.0	807281.0	-	"[""EG12875_RNA""]"	False
EG12876	tusE	"[""tusE"", ""yccK"", ""b0969"", ""ECK0960""]"	1030339.0	1030668.0	-	"[""EG12876_RNA""]"	False
EG12877	ycfK	"[""ycfK"", ""stfP"", ""b1154"", ""ECK1140""]"	1207501.0	1208130.0	+	"[""EG12877_RNA""]"	False
EG12878	zapA	"[""zapA"", ""ygfE"", ""b2910"", ""ECK2905""]"	3055612.0	3055941.0	+	"[""EG12878_RNA""]"	False
EG12879	ybcJ	"[""ybcJ"", ""b0528"", ""ECK0521""]"	556661.0	556873.0	-	"[""EG12879_RNA""]"	False
EG12880	dgcN	"[""dgcN"", ""yfiN"", ""b2604"", ""ECK2601""]"	2742383.0	2743609.0	+	"[""EG12880_RNA""]"	False
EG12881	yfaH	"[""yfaH"", ""b2238"", ""ECK2230""]"	2349687.0	2349893.0	+	"[""EG12881_RNA""]"	False
EG12882	gss	"[""gss"", ""gsp"", ""b2988"", ""ECK2982""]"	3136663.0	3138522.0	-	"[""EG12882_RNA""]"	False
EG12883	pitB	"[""pitB"", ""b2987"", ""ECK2981""]"	3134872.0	3136371.0	-	"[""EG12883_RNA""]"	False
EG12903	yheS	"[""yheS"", ""b3352"", ""ECK3340""]"	3481289.0	3483202.0	+	"[""EG12903_RNA""]"	False
EG12908	frlA	"[""frlA"", ""yhfM"", ""b3370"", ""ECK3358""]"	3499910.0	3501247.0	+	"[""EG12908_RNA""]"	False
EG12933	feoC	"[""feoC"", ""yhgG"", ""b3410"", ""ECK3397""]"	3542728.0	3542964.0	+	"[""EG12933_RNA""]"	False
EG12957	glk	"[""glk"", ""b2388"", ""ECK2384""]"	2508461.0	2509426.0	-	"[""EG12957_RNA""]"	False
EG13139	tynA	"[""tynA"", ""feaA"", ""maoA"", ""b1386"", ""ECK1383""]"	1449076.0	1451349.0	-	"[""EG13139_RNA""]"	False
EG13159	xapB	"[""xapB"", ""b2406"", ""ECK2400""]"	2522729.0	2523985.0	-	"[""EG13159_RNA""]"	False
EG13161	dsdC	"[""dsdC"", ""b2364"", ""ECK2360""]"	2476694.0	2477629.0	-	"[""EG13161_RNA""]"	False
EG13174	yqcE	"[""yqcE"", ""yqcF"", ""b2775"", ""ECK2769""]"	2900592.0	2901869.0	+	"[""EG13174_RNA""]"	False
EG13217	ybaE	"[""ybaE"", ""b0445"", ""ECK0439""]"	465612.0	467312.0	-	"[""EG13217_RNA""]"	False
EG13235	mngA	"[""mngA"", ""frx"", ""hrsA"", ""b0731"", ""ECK0719""]"	765984.0	767960.0	+	"[""EG13235_RNA""]"	False
EG13236	mngB	"[""mngB"", ""ybgG"", ""b0732"", ""ECK0720""]"	767978.0	770611.0	+	"[""EG13236_RNA""]"	False
EG13238	cobU	"[""cobU"", ""b1993"", ""ECK1988""]"	2065219.0	2065764.0	-	"[""EG13238_RNA""]"	False
EG13270	aqpZ	"[""aqpZ"", ""bniP"", ""b0875"", ""ECK0866""]"	915352.0	916047.0	-	"[""EG13270_RNA""]"	False
EG13283	emrY	"[""emrY"", ""b2367"", ""ECK2363""]"	2480638.0	2482176.0	-	"[""EG13283_RNA""]"	False
EG20044	dctA	"[""dctA"", ""b3528"", ""ECK3513""]"	3682161.0	3683447.0	-	"[""EG20044_RNA""]"	False
EG20049	dgoA	"[""dgoA"", ""b3692"", ""yidU"", ""b4477"", ""ECK3685""]"	3872995.0	3873612.0	-	"[""EG20049_RNA""]"	False
EG20051	dgoK	"[""dgoK"", ""yidV"", ""b3693"", ""ECK3686""]"	3873596.0	3874474.0	-	"[""EG20051_RNA""]"	False
EG20053	dgoT	"[""dgoT"", ""yidT"", ""b3691"", ""ECK3683""]"	3870438.0	3871730.0	-	"[""EG20053_RNA""]"	False
EG20080	glcB	"[""glcB"", ""glc"", ""b2976"", ""ECK2970""]"	3121634.0	3123805.0	-	"[""EG20080_RNA""]"	False
EG20091	gpsA	"[""gpsA"", ""b3608"", ""ECK3598""]"	3782642.0	3783661.0	-	"[""EG20091_RNA""]"	False
EG20098	hpt	"[""hpt"", ""b0125"", ""ECK0124""]"	141431.0	141967.0	+	"[""EG20098_RNA""]"	False
EG20110	kefB	"[""kefB"", ""trkB"", ""b3350"", ""ECK3338""]"	3478802.0	3480607.0	-	"[""EG20110_RNA""]"	False
EG20173	pta	"[""pta"", ""b2297"", ""ECK2291""]"	2414747.0	2416891.0	+	"[""EG20173_RNA""]"	False
EG20248	uxuB	"[""uxuB"", ""b4323"", ""ECK4314""]"	4552901.0	4554361.0	+	"[""EG20248_RNA""]"	False
EG20249	uxuR	"[""uxuR"", ""b4324"", ""ECK4315""]"	4554576.0	4555349.0	+	"[""EG20249_RNA""]"	False
EG20252	xylF	"[""xylF"", ""xylT"", ""b3566"", ""ECK3555""]"	3731131.0	3732123.0	+	"[""EG20252_RNA""]"	False
EG20253	xylR	"[""xylR"", ""b3569"", ""ECK3558""]"	3734979.0	3736157.0	+	"[""EG20253_RNA""]"	False
EG20257	nrdE	"[""nrdE"", ""b2675"", ""ECK2669""]"	2801348.0	2803492.0	+	"[""EG20257_RNA""]"	False
EG30008	alaT	"[""alaT"", ""talA"", ""b3853"", ""ECK3845""]"	4037260.0	4037335.0	+	"[""alaT-tRNA""]"	False
EG30009	alaU	"[""alaU"", ""talD"", ""b3276"", ""ECK3263""]"	3426958.0	3427033.0	-	"[""alaU-tRNA""]"	False
EG30010	alaV	"[""alaV"", ""b0203"", ""ECK0203""]"	225500.0	225575.0	+	"[""alaV-tRNA""]"	False
EG30011	alaW	"[""alaW"", ""alaWalpha"", ""b2397"", ""ECK2391""]"	2518156.0	2518231.0	-	"[""alaW-tRNA""]"	False
EG30012	alaX	"[""alaX"", ""alaWbeta"", ""b2396"", ""ECK2390""]"	2518041.0	2518116.0	-	"[""alaX-tRNA""]"	False
EG30013	argQ	"[""argQ"", ""argVdelta"", ""b2691"", ""ECK2686""]"	2817784.0	2817860.0	-	"[""argQ-tRNA""]"	False
EG30014	argU	"[""argU"", ""dnaY"", ""pin"", ""b0536"", ""ECK0529""]"	564723.0	564799.0	+	"[""argU-tRNA""]"	False
EG30015	argV	"[""argV"", ""argValpha"", ""b2694"", ""ECK2689""]"	2818473.0	2818549.0	-	"[""argV-tRNA""]"	False
EG30016	argW	"[""argW"", ""b2348"", ""ECK2342""]"	2466309.0	2466383.0	+	"[""argW-tRNA""]"	False
EG30017	argX	"[""argX"", ""b3796"", ""ECK3789""]"	3982375.0	3982451.0	+	"[""argX-tRNA""]"	False
EG30018	argY	"[""argY"", ""argVbeta"", ""b2693"", ""ECK2688""]"	2818198.0	2818274.0	-	"[""argY-tRNA""]"	False
EG30019	argZ	"[""argZ"", ""argVgamma"", ""b2692"", ""ECK2687""]"	2818059.0	2818135.0	-	"[""argZ-tRNA""]"	False
EG30020	asnT	"[""asnT"", ""b1977"", ""ECK1973""]"	2044549.0	2044624.0	+	"[""asnT-tRNA""]"	False
EG30021	asnU	"[""asnU"", ""b1986"", ""ECK1981""]"	2059851.0	2059926.0	+	"[""asnU-tRNA""]"	False
EG30022	asnV	"[""asnV"", ""b1989"", ""ECK1984""]"	2062260.0	2062335.0	+	"[""asnV-tRNA""]"	False
EG30023	aspT	"[""aspT"", ""tasC"", ""b3760"", ""ECK3754""]"	3946872.0	3946948.0	+	"[""aspT-tRNA""]"	False
EG30024	aspU	"[""aspU"", ""b0206"", ""ECK0206""]"	228928.0	229004.0	+	"[""aspU-tRNA""]"	False
EG30025	aspV	"[""aspV"", ""b0216"", ""ECK0216""]"	236931.0	237007.0	+	"[""aspV-tRNA""]"	False
EG30027	ffs	"[""ffs"", ""b0455"", ""ECK0449""]"	476448.0	476561.0	+	"[""FFS-RNA""]"	False
EG30028	glnU	"[""glnU"", ""glnUalpha"", ""supB"", ""trnA"", ""b0670"", ""ECK0659""]"	696865.0	696939.0	-	"[""glnU-tRNA""]"	False
EG30029	glnV	"[""glnV"", ""Su2"", ""glnValpha"", ""suII"", ""supE"", ""b0665"", ""ECK0656""]"	696542.0	696616.0	-	"[""glnV-tRNA""]"	False
EG30030	glnW	"[""glnW"", ""glnU-beta"", ""glnUbeta"", ""b0668"", ""ECK0658""]"	696756.0	696830.0	-	"[""glnW-tRNA""]"	False
EG30031	glnX	"[""glnX"", ""supE"", ""glnV-beta"", ""glnVbeta"", ""b0664"", ""ECK0655""]"	696430.0	696504.0	-	"[""glnX-tRNA""]"	False
EG30032	gltT	"[""gltT"", ""tgtB"", ""b3969"", ""ECK3961""]"	4168372.0	4168447.0	+	"[""gltT-tRNA""]"	False
EG30033	gltU	"[""gltU"", ""tgtC"", ""b3757"", ""ECK3751""]"	3943435.0	3943510.0	+	"[""gltU-tRNA""]"	False
EG30034	gltV	"[""gltV"", ""tgtE"", ""b4008"", ""ECK4000""]"	4209774.0	4209849.0	+	"[""gltV-tRNA""]"	False
EG30035	gltW	"[""gltW"", ""b2590"", ""ECK2588""]"	2729369.0	2729444.0	-	"[""gltW-tRNA""]"	False
EG30036	glyT	"[""glyT"", ""sumA"", ""sup15B"", ""supA36"", ""b3978"", ""ECK3969""]"	4175673.0	4175747.0	+	"[""glyT-tRNA""]"	False
EG30037	glyU	"[""glyU"", ""supT"", ""suA36"", ""sufD"", ""sumA"", ""sumB"", ""b2864"", ""ECK2860""]"	2998984.0	2999057.0	-	"[""glyU-tRNA""]"	False
EG30038	glyV	"[""glyV"", ""glyValpha"", ""ins"", ""mutA"", ""suA58"", ""suA78"", ""b4163"", ""ECK4159""]"	4392360.0	4392435.0	+	"[""glyV-tRNA""]"	False
EG30039	glyW	"[""glyW"", ""ins"", ""mutC"", ""suA58"", ""suA78"", ""b1911"", ""ECK1910""]"	1992042.0	1992117.0	-	"[""glyW-tRNA""]"	False
EG30040	glyX	"[""glyX"", ""glyVbeta"", ""b4164"", ""ECK4160""]"	4392472.0	4392547.0	+	"[""glyX-tRNA""]"	False
EG30041	glyY	"[""glyY"", ""glyVgamma"", ""b4165"", ""ECK4161""]"	4392583.0	4392658.0	+	"[""glyY-tRNA""]"	False
EG30042	hisR	"[""hisR"", ""hisT"", ""b3797"", ""ECK3790""]"	3982509.0	3982585.0	+	"[""hisR-tRNA""]"	False
EG30043	ileT	"[""ileT"", ""tilA"", ""b3852"", ""ECK3844""]"	4037141.0	4037217.0	+	"[""ileT-tRNA""]"	False
EG30044	ileU	"[""ileU"", ""tilD"", ""b3277"", ""ECK3264""]"	3427076.0	3427152.0	-	"[""ileU-tRNA""]"	False
EG30045	ileV	"[""ileV"", ""b0202"", ""ECK0202""]"	225381.0	225457.0	+	"[""ileV-tRNA""]"	False
EG30046	ileX	"[""ileX"", ""b3069"", ""ECK3059""]"	3215598.0	3215673.0	+	"[""ileX-tRNA""]"	False
EG30047	leuP	"[""leuP"", ""leuV-beta"", ""leuVbeta"", ""b4369"", ""ECK4360""]"	4606200.0	4606286.0	-	"[""leuP-tRNA""]"	False
EG30048	leuQ	"[""leuQ"", ""leuVgamma"", ""b4370"", ""ECK4361""]"	4606315.0	4606401.0	-	"[""leuQ-tRNA""]"	False
EG30049	leuT	"[""leuT"", ""b3798"", ""ECK3791""]"	3982606.0	3982692.0	+	"[""leuT-tRNA""]"	False
EG30050	leuU	"[""leuU"", ""b3174"", ""ECK3163""]"	3322072.0	3322158.0	-	"[""leuU-tRNA""]"	False
EG30051	leuV	"[""leuV"", ""leuValpha"", ""b4368"", ""ECK4359""]"	4606079.0	4606165.0	-	"[""leuV-tRNA""]"	False
EG30052	leuW	"[""leuW"", ""feeB"", ""b0672"", ""ECK0660""]"	696963.0	697047.0	-	"[""leuW-tRNA""]"	False
EG30053	leuX	"[""leuX"", ""Su-6"", ""supP"", ""b4270"", ""ECK4263""]"	4496405.0	4496489.0	+	"[""leuX-tRNA""]"	False
EG30054	leuZ	"[""leuZ"", ""b1909"", ""ECK1908""]"	1991815.0	1991901.0	-	"[""leuZ-tRNA""]"	False
EG30055	lysT	"[""lysT"", ""supL"", ""supG"", ""sua"", ""lysTalpha"", ""Su[beta]"", ""b0743"", ""ECK0732""]"	780554.0	780629.0	+	"[""lysT-tRNA""]"	False
EG30056	lysV	"[""lysV"", ""supN"", ""b2404"", ""ECK2398""]"	2521253.0	2521328.0	+	"[""lysV-tRNA""]"	False
EG30057	lysW	"[""lysW"", ""lysT-beta"", ""lysTbeta"", ""su"", ""b0745"", ""ECK0734""]"	780843.0	780918.0	+	"[""lysW-tRNA""]"	False
EG30058	metT	"[""metT"", ""metTalpha"", ""b0673"", ""ECK0661""]"	697057.0	697133.0	-	"[""metT-tRNA""]"	False
EG30059	metU	"[""metU"", ""metT-beta"", ""metTbeta"", ""b0666"", ""ECK0657""]"	696664.0	696740.0	-	"[""metU-tRNA""]"	False
EG30060	metV	"[""metV"", ""metZbeta"", ""metX"", ""metZ-&beta;"", ""metZb"", ""b2816"", ""ECK2812""]"	2947607.0	2947683.0	+	"[""RNA0-306""]"	False
EG30061	metY	"[""metY"", ""b3171"", ""ECK3160""]"	3318213.0	3318289.0	-	"[""metY-tRNA""]"	False
EG30062	metZ	"[""metZ"", ""metZalpha"", ""b2814"", ""ECK2810""]"	2947387.0	2947463.0	+	"[""metZ-tRNA""]"	False
EG30063	micF	"[""micF"", ""stc"", ""b4439"", ""ECK2208""]"	2313084.0	2313176.0	+	"[""MICF-RNA""]"	False
EG30064	pheU	"[""pheU"", ""pheR"", ""pheW"", ""b4134"", ""ECK4128""]"	4362551.0	4362626.0	-	"[""pheU-tRNA""]"	False
EG30065	pheV	"[""pheV"", ""pheC"", ""b2967"", ""ECK2962""]"	3110366.0	3110441.0	+	"[""pheV-tRNA""]"	False
EG30066	proK	"[""proK"", ""proV"", ""b3545"", ""ECK3532""]"	3708616.0	3708692.0	-	"[""proK-tRNA""]"	False
EG30067	proL	"[""proL"", ""proW"", ""b2189"", ""ECK2183""]"	2286211.0	2286287.0	+	"[""proL-tRNA""]"	False
EG30068	proM	"[""proM"", ""proU"", ""b3799"", ""ECK3792""]"	3982735.0	3982811.0	+	"[""proM-tRNA""]"	False
EG30069	rnpB	"[""rnpB"", ""b3123"", ""ECK3111""]"	3270216.0	3270592.0	-	"[""RNPB-RNA""]"	False
EG30070	rrfA	"[""rrfA"", ""b3855"", ""ECK3847""]"	4040517.0	4040636.0	+	"[""RRFA-RRNA""]"	False
EG30071	rrfB	"[""rrfB"", ""b3971"", ""ECK3963""]"	4171637.0	4171756.0	+	"[""RRFB-RRNA""]"	False
EG30072	rrfC	"[""rrfC"", ""b3759"", ""ECK3753""]"	3946700.0	3946819.0	+	"[""RRFC-RRNA""]"	False
EG30073	rrfD	"[""rrfD"", ""b3274"", ""ECK3261""]"	3423668.0	3423787.0	-	"[""RRFD-RRNA""]"	False
EG30074	rrfE	"[""rrfE"", ""b4010"", ""ECK4002""]"	4213040.0	4213159.0	+	"[""RRFE-RRNA""]"	False
EG30075	rrfG	"[""rrfG"", ""b2588"", ""ECK2586""]"	2726069.0	2726188.0	-	"[""RRFG-RRNA""]"	False
EG30076	rrfH	"[""rrfH"", ""b0205"", ""ECK0205""]"	228756.0	228875.0	+	"[""RRFH-RRNA""]"	False
EG30077	rrlA	"[""rrlA"", ""b3854"", ""ECK3846""]"	4037519.0	4040423.0	+	"[""RRLA-RRNA""]"	False
EG30078	rrlB	"[""rrlB"", ""b3970"", ""ECK3962""]"	4168641.0	4171544.0	+	"[""RRLB-RRNA""]"	False
EG30079	rrlC	"[""rrlC"", ""b3758"", ""ECK3752""]"	3943704.0	3946607.0	+	"[""RRLC-RRNA""]"	False
EG30080	rrlD	"[""rrlD"", ""b3275"", ""ECK3262""]"	3423880.0	3426783.0	-	"[""RRLD-RRNA""]"	False
EG30081	rrlE	"[""rrlE"", ""b4009"", ""ECK4001""]"	4210043.0	4212946.0	+	"[""RRLE-RRNA""]"	False
EG30082	rrlG	"[""rrlG"", ""b2589"", ""ECK2587""]"	2726281.0	2729184.0	-	"[""RRLG-RRNA""]"	False
EG30083	rrlH	"[""rrlH"", ""b0204"", ""ECK0204""]"	225759.0	228662.0	+	"[""RRLH-RRNA""]"	False
EG30084	rrsA	"[""rrsA"", ""b3851"", ""ECK3843""]"	4035531.0	4037072.0	+	"[""RRSA-RRNA""]"	False
EG30085	rrsB	"[""rrsB"", ""b3968"", ""ECK3960""]"	4166659.0	4168200.0	+	"[""RRSB-RRNA""]"	False
EG30086	rrsC	"[""rrsC"", ""b3756"", ""ECK3750""]"	3941808.0	3943349.0	+	"[""RRSC-RRNA""]"	False
EG30087	rrsD	"[""rrsD"", ""b3278"", ""ECK3265""]"	3427221.0	3428762.0	-	"[""RRSD-RRNA""]"	False
EG30088	rrsE	"[""rrsE"", ""b4007"", ""ECK3999""]"	4208147.0	4209688.0	+	"[""RRSE-RRNA""]"	False
EG30089	rrsG	"[""rrsG"", ""b2591"", ""ECK2589""]"	2729616.0	2731157.0	-	"[""RRSG-RRNA""]"	False
EG30090	rrsH	"[""rrsH"", ""b0201"", ""ECK0201""]"	223771.0	225312.0	+	"[""RRSH-RRNA""]"	False
EG30091	rrfF	"[""rrfF"", ""rrfDbeta"", ""rrvD"", ""b3272"", ""ECK3259""]"	3423423.0	3423542.0	-	"[""RRFF-RRNA""]"	False
EG30092	selC	"[""selC"", ""fdhC"", ""b3658"", ""ECK3648""]"	3836222.0	3836316.0	+	"[""selC-tRNA""]"	False
EG30093	serT	"[""serT"", ""divE"", ""b0971"", ""ECK0962""]"	1031625.0	1031712.0	-	"[""serT-tRNA""]"	False
EG30094	serU	"[""serU"", ""supH"", ""Su-1"", ""ftsM"", ""su1"", ""supD"", ""b1975"", ""ECK1971""]"	2043468.0	2043557.0	-	"[""serU-tRNA""]"	False
EG30095	serV	"[""serV"", ""supD"", ""b2695"", ""ECK2690""]"	2818553.0	2818645.0	-	"[""serV-tRNA""]"	False
EG30096	serW	"[""serW"", ""b0883"", ""ECK0874""]"	925884.0	925971.0	-	"[""serW-tRNA""]"	False
EG30097	serX	"[""serX"", ""b1032"", ""ECK1018""]"	1097565.0	1097652.0	-	"[""serX-tRNA""]"	False
EG30098	spf	"[""spf"", ""b3864"", ""ECK3856""]"	4049899.0	4050009.0	+	"[""SPF-RNA""]"	False
EG30099	ssrS	"[""ssrS"", ""ssr"", ""b2911"", ""ECK2906""]"	3055983.0	3056165.0	+	"[""6S-RNA""]"	False
EG30100	ssrA	"[""ssrA"", ""sipB"", ""b2621"", ""ECK2617""]"	2755593.0	2755955.0	+	"[""SSRA-RNA""]"	False
EG30101	thrT	"[""thrT"", ""b3979"", ""ECK3970""]"	4175754.0	4175829.0	+	"[""thrT-tRNA""]"	False
EG30102	thrU	"[""thrU"", ""b3976"", ""ECK3967""]"	4175388.0	4175463.0	+	"[""thrU-tRNA""]"	False
EG30103	thrV	"[""thrV"", ""b3273"", ""ECK3260""]"	3423580.0	3423655.0	-	"[""thrV-tRNA""]"	False
EG30104	thrW	"[""thrW"", ""b0244"", ""ECK0245""]"	262871.0	262946.0	+	"[""thrW-tRNA""]"	False
EG30105	trpT	"[""trpT"", ""su7"", ""su8"", ""su9"", ""supU"", ""supV"", ""b3761"", ""ECK3755""]"	3946957.0	3947032.0	+	"[""trpT-tRNA""]"	False
EG30106	tyrT	"[""tyrT"", ""tyrTalpha"", ""supFsupO"", ""Su-3"", ""Su-4"", ""su(c)"", ""suIII"", ""supC"", ""b1231"", ""ECK1226""]"	1287538.0	1287622.0	-	"[""tyrT-tRNA""]"	False
EG30107	tyrU	"[""tyrU"", ""sup15B"", ""supM"", ""supZ"", ""b3977"", ""ECK3968""]"	4175472.0	4175556.0	+	"[""tyrU-tRNA""]"	False
EG30108	tyrV	"[""tyrV"", ""tyrTbeta"", ""b1230"", ""ECK1225""]"	1287244.0	1287328.0	-	"[""tyrV-tRNA""]"	False
EG30109	valT	"[""valT"", ""valTa"", ""valTalpha"", ""b0744"", ""ECK0733""]"	780765.0	780840.0	+	"[""valT-tRNA""]"	False
EG30110	valU	"[""valU"", ""valUalpha"", ""b2401"", ""ECK2395""]"	2520931.0	2521006.0	+	"[""valU-tRNA""]"	False
EG30111	valV	"[""valV"", ""b1665"", ""ECK1661""]"	1746435.0	1746511.0	+	"[""valV-tRNA""]"	False
EG30112	valW	"[""valW"", ""b1666"", ""ECK1662""]"	1746516.0	1746592.0	+	"[""valW-tRNA""]"	False
EG30113	valX	"[""valX"", ""valU-beta"", ""valUbeta"", ""b2402"", ""ECK2396""]"	2521051.0	2521126.0	+	"[""valX-tRNA""]"	False
EG30114	valY	"[""valY"", ""valUgamma"", ""b2403"", ""ECK2397""]"	2521173.0	2521248.0	+	"[""valY-tRNA""]"	False
EG31115	dicF	"[""dicF"", ""b1574"", ""ECK1568""]"	1649382.0	1649434.0	+	"[""DICF-RNA""]"	False
